Series,Cluster
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736885,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020738131,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736959,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022672367,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151828758,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000521216012,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000573380207,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377352808,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151932048,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375635510,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021284368,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736901,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000573289603,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737083,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001185551539,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000574433295,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021558858,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001578567909,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021307875,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022265820,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375488626,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000574006337,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375593566,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021400972,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151920004,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737545,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377644047,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021816352,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000100214027,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377377732,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938784690,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021070624,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377961507,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377327268,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021249460,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022493662,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021292441,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375616126,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000029113538,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000940079496,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001128661986,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021383000,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000033018026,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021421075,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001185219177,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021381319,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736981,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001461292423,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001578513506,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376335586,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020744583,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021408532,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375616178,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737070,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736698,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021242630,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021408526,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938582137,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000940237392,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001128154952,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375392850,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021296944,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151929021,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021109491,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376791666,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020738290,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736957,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375479411,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000023028313,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020744818,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151920040,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736980,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736677,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000939981611,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022490634,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021579160,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021284286,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001145793787,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376264665,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021365712,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001128691100,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020744603,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376264664,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377908537,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021346458,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377904267,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001187326085,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000940077797,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151931027,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001131230392,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021571429,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000027331866,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375641573,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001378093372,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021473966,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000574490257,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375628556,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020734328,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001503443861,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737066,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377352806,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021292300,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000252694617,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375476795,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020733623,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001185202871,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377673762,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377921154,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376330406,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001461488546,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020738144,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001578567908,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151918272,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000062185131,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375379658,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000049915104,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736954,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736926,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021408281,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375591099,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736932,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375479410,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001187568612,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021284324,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376348595,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021202483,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021218154,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001129983321,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021372310,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376277003,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021833521,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737099,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001129140255,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737016,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021284291,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737077,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021365709,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000575091537,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376821390,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021373050,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000049850405,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021289473,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021284375,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375966047,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938780059,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377412714,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021833523,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736919,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000039501908,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376335587,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021400965,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001187491994,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021400971,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376330385,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000940123327,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021840480,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377790208,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736634,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151819039,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736701,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001187862258,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021219861,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000574741261,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021141564,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737115,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021421073,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021578587,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001132704117,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021204373,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376524358,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000574449866,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377377731,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021307769,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021284321,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021292305,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736662,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938957906,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000064443191,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736941,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000027199188,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000062156452,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001145704571,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375611953,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022502747,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021108567,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736728,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000062156448,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736667,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001130855658,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001378019815,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000026006751,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737000,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736965,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022305521,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938906598,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000939045172,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001130911924,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001573291042,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001145857191,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375477845,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938799749,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021807936,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022506459,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021384472,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151923540,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020963134,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021399567,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021531938,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021561855,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377350471,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021814903,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021324661,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021306000,Cluster 2
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020738138,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021375457,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000062155168,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021307763,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021392421,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737547,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000023005003,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000571794697,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021561856,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736881,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001185564414,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000030684124,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021297607,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151953467,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000494803759,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376668382,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377327200,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021284874,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021372306,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736665,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736671,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377076011,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377129936,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736899,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737021,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000573355864,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736682,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000572376432,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151918122,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000939992327,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737037,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376018378,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000062156445,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021296096,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151864010,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938982201,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021421084,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001254387040,Cluster 3
